case,Last_Event,First_Event,Case_Duration,Variants,Case_Duration in minutes
17539,End,Register,1343.0,1,22.38
17540,End,Register,1149.0,1,19.15
17544,End,Register,1352.0,1,22.53
17546,End,Register,1263.0,1,21.05
17548,End,Register,1135.0,1,18.92
17549,End,Register,1383.0,1,23.05
17550,End,Register,1198.0,1,19.97
17558,End,Register,1155.0,1,19.25
17562,End,Register,1250.0,1,20.83
17563,End,Register,1467.0,1,24.45
17565,End,Register,1161.0,1,19.35
17566,End,Register,1334.0,1,22.23
17567,End,Register,1254.0,1,20.9
17571,End,Register,1338.0,1,22.3
17572,End,Register,1492.0,1,24.87
17574,End,Register,1320.0,1,22.0
17577,End,Register,1288.0,1,21.47
17578,End,Register,1267.0,1,21.12
17582,End,Register,1098.0,1,18.3
17584,End,Register,1251.0,1,20.85
17587,End,Register,1267.0,1,21.12
17589,End,Register,1359.0,1,22.65
17590,End,Register,1289.0,1,21.48
17591,End,Register,1099.0,1,18.32
17593,End,Register,1220.0,1,20.33
17594,End,Register,1319.0,1,21.98
17595,End,Register,1256.0,1,20.93
17596,End,Register,1466.0,1,24.43
17597,End,Register,1260.0,1,21.0
17601,End,Register,1105.0,1,18.42
17602,End,Register,1260.0,1,21.0
17603,End,Register,1275.0,1,21.25
17605,End,Register,1260.0,1,21.0
17606,End,Register,1228.0,1,20.47
17608,End,Register,1155.0,1,19.25
17615,End,Register,1378.0,1,22.97
17616,End,Register,1455.0,1,24.25
17617,End,Register,1364.0,1,22.73
17619,End,Register,1364.0,1,22.73
17621,End,Register,1323.0,1,22.05
17622,End,Register,1192.0,1,19.87
17623,End,Register,1235.0,1,20.58
17624,End,Register,1312.0,1,21.87
17627,End,Register,1459.0,1,24.32
17630,End,Register,1608.0,1,26.8
17632,End,Register,1312.0,1,21.87
17633,End,Register,1322.0,1,22.03
17634,End,Register,1422.0,1,23.7
17636,End,Register,1350.0,1,22.5
17637,End,Register,1289.0,1,21.48
17638,End,Register,1107.0,1,18.45
17639,End,Register,1212.0,1,20.2
17641,End,Register,1456.0,1,24.27
17643,End,Register,1215.0,1,20.25
17647,End,Register,1454.0,1,24.23
17649,End,Register,1204.0,1,20.07
17650,End,Register,1244.0,1,20.73
17652,End,Register,1244.0,1,20.73
17654,End,Register,1171.0,1,19.52
17655,End,Register,1257.0,1,20.95
17658,End,Register,1333.0,1,22.22
17659,End,Register,1439.0,1,23.98
17660,End,Register,1371.0,1,22.85
17664,End,Register,1214.0,1,20.23
17665,End,Register,1162.0,1,19.37
17666,End,Register,1134.0,1,18.9
17667,End,Register,1121.0,1,18.68
17668,End,Register,1146.0,1,19.1
17670,End,Register,1276.0,1,21.27
17672,End,Register,1277.0,1,21.28
17677,End,Register,1148.0,1,19.13
17681,End,Register,1100.0,1,18.33
17682,End,Register,1353.0,1,22.55
17685,End,Register,1316.0,1,21.93
17688,End,Register,1245.0,1,20.75
17691,End,Register,1281.0,1,21.35
17695,End,Register,1233.0,1,20.55
17698,End,Register,1299.0,1,21.65
17700,End,Register,1140.0,1,19.0
17701,End,Register,1143.0,1,19.05
17703,End,Register,1315.0,1,21.92
17704,End,Register,1138.0,1,18.97
17705,End,Register,1345.0,1,22.42
17707,End,Register,1341.0,1,22.35
17709,End,Register,1184.0,1,19.73
17710,End,Register,1223.0,1,20.38
17712,End,Register,1347.0,1,22.45
17713,End,Register,1466.0,1,24.43
17715,End,Register,1103.0,1,18.38
17716,End,Register,1117.0,1,18.62
17718,End,Register,1250.0,1,20.83
17722,End,Register,1316.0,1,21.93
17723,End,Register,1020.0,1,17.0
17725,End,Register,1180.0,1,19.67
17726,End,Register,1285.0,1,21.42
17727,End,Register,1363.0,1,22.72
17730,End,Register,1129.0,1,18.82
17733,End,Register,1237.0,1,20.62
17734,End,Register,1368.0,1,22.8
17737,End,Register,1390.0,1,23.17
17738,End,Register,1327.0,1,22.12
17740,End,Register,1352.0,1,22.53
17741,End,Register,1560.0,1,26.0
17745,End,Register,1308.0,1,21.8
17747,End,Register,1160.0,1,19.33
17751,End,Register,1392.0,1,23.2
17754,End,Register,1290.0,1,21.5
17756,End,Register,1292.0,1,21.53
17759,End,Register,1176.0,1,19.6
17761,End,Register,1216.0,1,20.27
17762,End,Register,1420.0,1,23.67
17765,End,Register,1332.0,1,22.2
17766,End,Register,1260.0,1,21.0
17767,End,Register,1120.0,1,18.67
17769,End,Register,1145.0,1,19.08
17772,End,Register,1093.0,1,18.22
17773,End,Register,1307.0,1,21.78
17774,End,Register,1206.0,1,20.1
17775,End,Register,1276.0,1,21.27
17776,End,Register,1389.0,1,23.15
17777,End,Register,1218.0,1,20.3
17779,End,Register,1050.0,1,17.5
17780,End,Register,1104.0,1,18.4
17784,End,Register,1091.0,1,18.18
17786,End,Register,1113.0,1,18.55
17789,End,Register,1307.0,1,21.78
17791,End,Register,1229.0,1,20.48
17792,End,Register,1258.0,1,20.97
17798,End,Register,1131.0,1,18.85
17800,End,Register,1267.0,1,21.12
17802,End,Register,1479.0,1,24.65
17803,End,Register,1076.0,1,17.93
17809,End,Register,1195.0,1,19.92
17810,End,Register,1144.0,1,19.07
17811,End,Register,1276.0,1,21.27
17813,End,Register,1352.0,1,22.53
17817,End,Register,1082.0,1,18.03
17821,End,Register,1252.0,1,20.87
17823,End,Register,1191.0,1,19.85
17824,End,Register,1208.0,1,20.13
17825,End,Register,1322.0,1,22.03
17826,End,Register,1148.0,1,19.13
17829,End,Register,1270.0,1,21.17
17831,End,Register,1111.0,1,18.52
17832,End,Register,1097.0,1,18.28
17833,End,Register,1380.0,1,23.0
17834,End,Register,1170.0,1,19.5
17835,End,Register,1238.0,1,20.63
17838,End,Register,1368.0,1,22.8
17840,End,Register,1131.0,1,18.85
17845,End,Register,1299.0,1,21.65
17849,End,Register,1281.0,1,21.35
17852,End,Register,1140.0,1,19.0
17853,End,Register,1271.0,1,21.18
17854,End,Register,1099.0,1,18.32
17855,End,Register,1147.0,1,19.12
17857,End,Register,1208.0,1,20.13
17860,End,Register,1336.0,1,22.27
17861,End,Register,1234.0,1,20.57
17865,End,Register,1325.0,1,22.08
17867,End,Register,1208.0,1,20.13
17869,End,Register,1323.0,1,22.05
17870,End,Register,1346.0,1,22.43
17873,End,Register,1299.0,1,21.65
17875,End,Register,1174.0,1,19.57
17876,End,Register,1248.0,1,20.8
17881,End,Register,55605.0,1,926.75
17884,End,Register,55045.0,1,917.42
17885,End,Register,55452.0,1,924.2
17888,End,Register,55561.0,1,926.02
17890,End,Register,55541.0,1,925.68
17891,End,Register,55279.0,1,921.32
17892,End,Register,55178.0,1,919.63
17893,End,Register,55411.0,1,923.52
17895,End,Register,55444.0,1,924.07
17897,End,Register,55175.0,1,919.58
17903,End,Register,1327.0,1,22.12
17904,End,Register,1019.0,1,16.98
17906,End,Register,1120.0,1,18.67
17907,End,Register,1202.0,1,20.03
17908,End,Register,1269.0,1,21.15
17909,End,Register,1327.0,1,22.12
17911,End,Register,1261.0,1,21.02
17913,End,Register,1362.0,1,22.7
17914,End,Register,1379.0,1,22.98
17915,End,Register,1125.0,1,18.75
17919,End,Register,1187.0,1,19.78
17920,End,Register,1136.0,1,18.93
17921,End,Register,1141.0,1,19.02
17922,End,Register,1251.0,1,20.85
17924,End,Register,1367.0,1,22.78
17925,End,Register,1286.0,1,21.43
17926,End,Register,1396.0,1,23.27
17927,End,Register,1208.0,1,20.13
17931,End,Register,1264.0,1,21.07
17934,End,Register,1188.0,1,19.8
17935,End,Register,1033.0,1,17.22
17938,End,Register,1371.0,1,22.85
17940,End,Register,1161.0,1,19.35
17942,End,Register,1314.0,1,21.9
17947,End,Register,1194.0,1,19.9
17952,End,Register,1219.0,1,20.32
17953,End,Register,1048.0,1,17.47
17954,End,Register,1167.0,1,19.45
17955,End,Register,1255.0,1,20.92
17957,End,Register,1337.0,1,22.28
17959,End,Register,1340.0,1,22.33
17960,End,Register,1373.0,1,22.88
17962,End,Register,1094.0,1,18.23
17963,End,Register,1199.0,1,19.98
17965,End,Register,1183.0,1,19.72
17966,End,Register,1245.0,1,20.75
17967,End,Register,1464.0,1,24.4
17968,End,Register,1098.0,1,18.3
17969,End,Register,1337.0,1,22.28
17970,End,Register,1243.0,1,20.72
17971,End,Register,1328.0,1,22.13
17973,End,Register,1313.0,1,21.88
17977,End,Register,1137.0,1,18.95
17978,End,Register,1338.0,1,22.3
17982,End,Register,1246.0,1,20.77
17983,End,Register,1111.0,1,18.52
17984,End,Register,1375.0,1,22.92
17985,End,Register,1241.0,1,20.68
17986,End,Register,1272.0,1,21.2
17987,End,Register,1281.0,1,21.35
17989,End,Register,1264.0,1,21.07
17991,End,Register,1149.0,1,19.15
17993,End,Register,1364.0,1,22.73
17994,End,Register,1043.0,1,17.38
17996,End,Register,1186.0,1,19.77
17999,End,Register,1394.0,1,23.23
18000,End,Register,1233.0,1,20.55
18002,End,Register,1202.0,1,20.03
18003,End,Register,1069.0,1,17.82
18005,End,Register,1196.0,1,19.93
18008,End,Register,1226.0,1,20.43
18011,End,Register,1140.0,1,19.0
18012,End,Register,1221.0,1,20.35
18013,End,Register,1363.0,1,22.72
18017,End,Register,1316.0,1,21.93
18018,End,Register,1257.0,1,20.95
18019,End,Register,1281.0,1,21.35
18020,End,Register,1131.0,1,18.85
18021,End,Register,1388.0,1,23.13
18024,End,Register,1167.0,1,19.45
18026,End,Register,1461.0,1,24.35
18031,End,Register,1144.0,1,19.07
18032,End,Register,1264.0,1,21.07
18033,End,Register,1555.0,1,25.92
18036,End,Register,1509.0,1,25.15
18040,End,Register,1269.0,1,21.15
18042,End,Register,1275.0,1,21.25
18043,End,Register,1356.0,1,22.6
18045,End,Register,1257.0,1,20.95
18047,End,Register,1263.0,1,21.05
18048,End,Register,1303.0,1,21.72
18055,End,Register,1419.0,1,23.65
18058,End,Register,1089.0,1,18.15
18059,End,Register,1094.0,1,18.23
18060,End,Register,1239.0,1,20.65
18064,End,Register,1305.0,1,21.75
18066,End,Register,1344.0,1,22.4
18067,End,Register,1284.0,1,21.4
18068,End,Register,1220.0,1,20.33
18073,End,Register,1343.0,1,22.38
18075,End,Register,1256.0,1,20.93
18076,End,Register,1228.0,1,20.47
18081,End,Register,1087.0,1,18.12
18082,End,Register,1272.0,1,21.2
18083,End,Register,1082.0,1,18.03
18084,End,Register,1292.0,1,21.53
18085,End,Register,1239.0,1,20.65
18086,End,Register,1228.0,1,20.47
18087,End,Register,1225.0,1,20.42
18092,End,Register,1344.0,1,22.4
18093,End,Register,1161.0,1,19.35
18094,End,Register,1289.0,1,21.48
18095,End,Register,1105.0,1,18.42
18096,End,Register,1236.0,1,20.6
18098,End,Register,1365.0,1,22.75
18099,End,Register,1078.0,1,17.97
18100,End,Register,1080.0,1,18.0
18103,End,Register,1317.0,1,21.95
18104,End,Register,1403.0,1,23.38
18108,End,Register,1351.0,1,22.52
18109,End,Register,1197.0,1,19.95
18111,End,Register,1534.0,1,25.57
18112,End,Register,1351.0,1,22.52
18113,End,Register,1137.0,1,18.95
18117,End,Register,1180.0,1,19.67
18118,End,Register,1331.0,1,22.18
18120,End,Register,1267.0,1,21.12
18123,End,Register,1453.0,1,24.22
18130,End,Register,1365.0,1,22.75
18132,End,Register,1284.0,1,21.4
18135,End,Register,1113.0,1,18.55
18137,End,Register,1274.0,1,21.23
18138,End,Register,1291.0,1,21.52
18139,End,Register,1313.0,1,21.88
18142,End,Register,1392.0,1,23.2
18143,End,Register,1349.0,1,22.48
18147,End,Register,1251.0,1,20.85
18154,End,Register,1125.0,1,18.75
18155,End,Register,1202.0,1,20.03
18156,End,Register,1248.0,1,20.8
18157,End,Register,1279.0,1,21.32
18161,End,Register,1256.0,1,20.93
18162,End,Register,1262.0,1,21.03
18163,End,Register,1083.0,1,18.05
18164,End,Register,1204.0,1,20.07
18165,End,Register,1165.0,1,19.42
18166,End,Register,1017.0,1,16.95
18170,End,Register,1190.0,1,19.83
18171,End,Register,1273.0,1,21.22
18172,End,Register,1061.0,1,17.68
18175,End,Register,1171.0,1,19.52
18177,End,Register,1100.0,1,18.33
18179,End,Register,1225.0,1,20.42
18180,End,Register,1391.0,1,23.18
18181,End,Register,1380.0,1,23.0
18182,End,Register,1363.0,1,22.72
18183,End,Register,1225.0,1,20.42
18184,End,Register,1499.0,1,24.98
18186,End,Register,1297.0,1,21.62
18188,End,Register,1349.0,1,22.48
18189,End,Register,1328.0,1,22.13
18191,End,Register,1244.0,1,20.73
18193,End,Register,1330.0,1,22.17
18195,End,Register,1242.0,1,20.7
18196,End,Register,1305.0,1,21.75
18199,End,Register,1224.0,1,20.4
18200,End,Register,1111.0,1,18.52
18203,End,Register,1231.0,1,20.52
18205,End,Register,1497.0,1,24.95
18206,End,Register,1153.0,1,19.22
18207,End,Register,1441.0,1,24.02
18208,End,Register,1268.0,1,21.13
18209,End,Register,1128.0,1,18.8
18210,End,Register,1262.0,1,21.03
18213,End,Register,1300.0,1,21.67
18215,End,Register,1188.0,1,19.8
18219,End,Register,1434.0,1,23.9
18222,End,Register,1337.0,1,22.28
18227,End,Register,1276.0,1,21.27
18228,End,Register,1363.0,1,22.72
18232,End,Register,1271.0,1,21.18
18234,End,Register,1370.0,1,22.83
18237,End,Register,1314.0,1,21.9
18239,End,Register,1101.0,1,18.35
18247,End,Register,1197.0,1,19.95
18250,End,Register,1170.0,1,19.5
18251,End,Register,1161.0,1,19.35
18259,End,Register,1142.0,1,19.03
18261,End,Register,1355.0,1,22.58
18263,End,Register,1132.0,1,18.87
18265,End,Register,1202.0,1,20.03
18266,End,Register,1277.0,1,21.28
18267,End,Register,1207.0,1,20.12
18269,End,Register,1081.0,1,18.02
18270,End,Register,1391.0,1,23.18
18271,End,Register,1340.0,1,22.33
18272,End,Register,1258.0,1,20.97
18273,End,Register,1156.0,1,19.27
18277,End,Register,1260.0,1,21.0
18280,End,Register,1405.0,1,23.42
18281,End,Register,1144.0,1,19.07
18285,End,Register,1534.0,1,25.57
18289,End,Register,1148.0,1,19.13
18290,End,Register,1306.0,1,21.77
18297,End,Register,1147.0,1,19.12
18298,End,Register,1253.0,1,20.88
18300,End,Register,1178.0,1,19.63
18306,End,Register,1370.0,1,22.83
18309,End,Register,1132.0,1,18.87
18313,End,Register,1392.0,1,23.2
18315,End,Register,1376.0,1,22.93
18317,End,Register,1366.0,1,22.77
18318,End,Register,1062.0,1,17.7
18319,End,Register,1337.0,1,22.28
18321,End,Register,1193.0,1,19.88
18324,End,Register,1375.0,1,22.92
18327,End,Register,1367.0,1,22.78
18328,End,Register,1310.0,1,21.83
18329,End,Register,1237.0,1,20.62
18331,End,Register,1239.0,1,20.65
18332,End,Register,1222.0,1,20.37
18333,End,Register,1209.0,1,20.15
18335,End,Register,1255.0,1,20.92
18336,End,Register,1329.0,1,22.15
18338,End,Register,1209.0,1,20.15
18340,End,Register,1166.0,1,19.43
18341,End,Register,1225.0,1,20.42
18345,End,Register,1420.0,1,23.67
18347,End,Register,1366.0,1,22.77
18349,End,Register,1449.0,1,24.15
18351,End,Register,1213.0,1,20.22
18352,End,Register,1450.0,1,24.17
3,End,Register,1661.0,3,27.68
4,End,Register,1740.0,3,29.0
10,End,Register,1651.0,3,27.52
13,End,Register,1533.0,3,25.55
16,End,Register,1714.0,3,28.57
20,End,Register,1564.0,3,26.07
25,End,Register,1825.0,3,30.42
45,End,Register,1898.0,3,31.63
51,End,Register,1775.0,3,29.58
54,End,Register,1737.0,3,28.95
55,End,Register,1909.0,3,31.82
63,End,Register,2035.0,3,33.92
64,End,Register,1744.0,3,29.07
69,End,Register,1783.0,3,29.72
71,End,Register,1761.0,3,29.35
74,End,Register,1900.0,3,31.67
86,End,Register,1583.0,3,26.38
104,End,Register,1584.0,3,26.4
107,End,Register,1630.0,3,27.17
116,End,Register,1730.0,3,28.83
127,End,Register,1839.0,3,30.65
149,End,Register,1821.0,3,30.35
150,End,Register,1689.0,3,28.15
151,End,Register,1578.0,3,26.3
153,End,Register,1656.0,3,27.6
158,End,Register,1802.0,3,30.03
169,End,Register,1741.0,3,29.02
171,End,Register,1713.0,3,28.55
172,End,Register,1746.0,3,29.1
175,End,Register,1861.0,3,31.02
176,End,Register,1820.0,3,30.33
177,End,Register,1704.0,3,28.4
181,End,Register,1734.0,3,28.9
186,End,Register,1633.0,3,27.22
190,End,Register,1995.0,3,33.25
193,End,Register,1490.0,3,24.83
196,End,Register,1640.0,3,27.33
198,End,Register,1622.0,3,27.03
200,End,Register,1715.0,3,28.58
203,End,Register,1585.0,3,26.42
204,End,Register,1599.0,3,26.65
210,End,Register,1759.0,3,29.32
211,End,Register,1758.0,3,29.3
212,End,Register,1568.0,3,26.13
214,End,Register,1863.0,3,31.05
215,End,Register,1389.0,3,23.15
223,End,Register,1776.0,3,29.6
224,End,Register,1657.0,3,27.62
227,End,Register,1712.0,3,28.53
229,End,Register,1595.0,3,26.58
231,End,Register,1933.0,3,32.22
242,End,Register,1534.0,3,25.57
248,End,Register,1685.0,3,28.08
250,End,Register,1612.0,3,26.87
253,End,Register,1570.0,3,26.17
270,End,Register,1582.0,3,26.37
272,End,Register,1846.0,3,30.77
274,End,Register,1696.0,3,28.27
275,End,Register,1693.0,3,28.22
277,End,Register,1747.0,3,29.12
278,End,Register,1766.0,3,29.43
286,End,Register,1608.0,3,26.8
290,End,Register,1749.0,3,29.15
293,End,Register,1432.0,3,23.87
297,End,Register,1624.0,3,27.07
303,End,Register,1566.0,3,26.1
316,End,Register,1880.0,3,31.33
318,End,Register,1871.0,3,31.18
329,End,Register,1694.0,3,28.23
330,End,Register,1832.0,3,30.53
339,End,Register,1627.0,3,27.12
341,End,Register,1751.0,3,29.18
342,End,Register,1733.0,3,28.88
346,End,Register,1771.0,3,29.52
350,End,Register,1662.0,3,27.7
356,End,Register,1709.0,3,28.48
357,End,Register,1751.0,3,29.18
360,End,Register,1648.0,3,27.47
361,End,Register,1846.0,3,30.77
370,End,Register,1926.0,3,32.1
376,End,Register,1715.0,3,28.58
379,End,Register,1718.0,3,28.63
381,End,Register,1664.0,3,27.73
388,End,Register,1762.0,3,29.37
389,End,Register,1668.0,3,27.8
390,End,Register,1783.0,3,29.72
395,End,Register,1703.0,3,28.38
399,End,Register,1649.0,3,27.48
401,End,Register,1628.0,3,27.13
403,End,Register,1658.0,3,27.63
404,End,Register,1990.0,3,33.17
412,End,Register,1736.0,3,28.93
419,End,Register,2015.0,3,33.58
426,End,Register,1683.0,3,28.05
432,End,Register,1652.0,3,27.53
438,End,Register,1747.0,3,29.12
439,End,Register,1776.0,3,29.6
440,End,Register,1999.0,3,33.32
446,End,Register,1730.0,3,28.83
447,End,Register,1698.0,3,28.3
450,End,Register,1685.0,3,28.08
458,End,Register,1751.0,3,29.18
461,End,Register,1634.0,3,27.23
465,End,Register,1711.0,3,28.52
467,End,Register,1735.0,3,28.92
471,End,Register,1734.0,3,28.9
473,End,Register,1593.0,3,26.55
476,End,Register,1669.0,3,27.82
496,End,Register,1672.0,3,27.87
499,End,Register,1797.0,3,29.95
511,End,Register,1805.0,3,30.08
524,End,Register,1652.0,3,27.53
529,End,Register,1845.0,3,30.75
545,End,Register,1774.0,3,29.57
553,End,Register,1638.0,3,27.3
554,End,Register,1801.0,3,30.02
557,End,Register,1895.0,3,31.58
558,End,Register,1797.0,3,29.95
560,End,Register,1785.0,3,29.75
561,End,Register,1761.0,3,29.35
563,End,Register,1546.0,3,25.77
565,End,Register,1501.0,3,25.02
573,End,Register,1677.0,3,27.95
577,End,Register,1596.0,3,26.6
586,End,Register,1640.0,3,27.33
587,End,Register,1721.0,3,28.68
589,End,Register,1703.0,3,28.38
594,End,Register,1679.0,3,27.98
606,End,Register,1974.0,3,32.9
608,End,Register,1741.0,3,29.02
611,End,Register,1884.0,3,31.4
612,End,Register,1843.0,3,30.72
613,End,Register,1702.0,3,28.37
615,End,Register,2068.0,3,34.47
616,End,Register,1933.0,3,32.22
620,End,Register,1661.0,3,27.68
627,End,Register,1875.0,3,31.25
634,End,Register,1584.0,3,26.4
635,End,Register,1776.0,3,29.6
643,End,Register,1683.0,3,28.05
644,End,Register,1641.0,3,27.35
659,End,Register,1643.0,3,27.38
660,End,Register,1669.0,3,27.82
661,End,Register,1842.0,3,30.7
663,End,Register,1829.0,3,30.48
664,End,Register,1511.0,3,25.18
670,End,Register,1808.0,3,30.13
681,End,Register,1796.0,3,29.93
682,End,Register,1643.0,3,27.38
683,End,Register,1788.0,3,29.8
687,End,Register,1772.0,3,29.53
706,End,Register,1760.0,3,29.33
713,End,Register,1610.0,3,26.83
716,End,Register,1823.0,3,30.38
719,End,Register,1727.0,3,28.78
724,End,Register,1726.0,3,28.77
727,End,Register,1746.0,3,29.1
731,End,Register,1603.0,3,26.72
740,End,Register,1742.0,3,29.03
742,End,Register,1721.0,3,28.68
743,End,Register,1772.0,3,29.53
747,End,Register,1667.0,3,27.78
749,End,Register,1750.0,3,29.17
750,End,Register,1693.0,3,28.22
756,End,Register,1675.0,3,27.92
769,End,Register,1851.0,3,30.85
772,End,Register,1575.0,3,26.25
